"profile_id","housewife_name","sf_id","drama_score","feuds","key_moments","talking_points","confessional_draft","show","season","franchise","episode_title","source_url","video_id","raw_file","enriched_at","sf_contact_name","sf_email","sf_contact_status"
"heather-gay__real-housewives-of-salt-lake-city__s2__reunion-part-i","Heather Gay","003Hs00007ZzLKpIAN","42","Lisa Barlow: Referenced as part of the friendship double-standard debate — Lisa questions why Meredith allows Heather and Whitney to be friends with Jen but not her","Mentioned by Lisa in the friendship double-standard argument: 'why is it okay for Heather and Whitney to be friends with Jen but not me?'
Present but largely a peripheral figure in the Lisa-Meredith confrontation during this portion of the transcript","Her friendship with Jen Shah is being used as a yardstick in the Lisa-Meredith dispute — she needs to be ready to defend or explain her own position on Jen
She is caught in the crossfire of the Lisa-Meredith fallout without being a primary combatant in this segment
Her loyalty dynamics (to Meredith vs. to Jen vs. to the group) will likely come under scrutiny in later reunion segments","Somehow I ended up in the middle of Lisa and Meredith's war without firing a single shot. Story of my life in this group — I'm either everyone's best friend or everyone's example. I'm done being the yardstick other people use to measure their drama.","Real Housewives of Salt Lake City","2","Salt Lake City","Reunion Part I","https://youtu.be/yfo0Igfu5MY?si=m00SQTgcc-8NxEjP","yfo0Igfu5MY","real-housewives-of-salt-lake-city-s2-reunion-part-i-1776791942551.json","2026-04-23T23:27:33.148100+00:00","Heather Gay","heather.gay@example.com","New"
"whitney-rose__real-housewives-of-salt-lake-city__s2__reunion-part-i","Whitney Rose","003Hs00007ZzLMMIA3","38","Lisa Barlow: Referenced alongside Heather Gay as part of the friendship double-standard accusation; Lisa also implies Meredith has talked badly about Whitney behind the scenes","Named by Lisa in the friendship double-standard argument: 'you're seeking to attack me about being friends with Heather and Whitney'
Named by Meredith at the close of the segment as someone Lisa has allegedly spoken badly about: 'I know you've said it about Whitney'","Her name is invoked by both Lisa and Meredith — she may have more to say about what Lisa allegedly said about her behind closed doors
Her friendship with Jen Shah puts her in the same category as Heather in the double-standard debate Lisa is raising
She should be prepared to respond if the conversation pivots to what Lisa allegedly said about her specifically","I'm sitting here listening to Lisa apologize to Meredith, and apparently I'm also on the list of people she's been talking about. Cool. At least now I know where I actually stand — and honestly, I'm not even surprised.","Real Housewives of Salt Lake City","2","Salt Lake City","Reunion Part I","https://youtu.be/yfo0Igfu5MY?si=m00SQTgcc-8NxEjP","yfo0Igfu5MY","real-housewives-of-salt-lake-city-s2-reunion-part-i-1776791942551.json","2026-04-23T23:27:33.148100+00:00","Whitney Rose","whitney.rose@example.com","New"
"jen-shah__real-housewives-of-salt-lake-city__s2__reunion-part-i","Jen Shah","003Hs00007ZzLKzIAN","55","Lisa Barlow: Lisa refused to return Jen's calls after her federal arrest, citing a prior argument — Meredith calls this out as a betrayal of friendship","Meredith calls out Lisa for not showing up for Jen post-arrest: 'you wouldn't go when Jen, your good friend, was arrested with federal charges and needed a friend and called you and called you and called you'
Lisa's refusal to call Jen back is attributed to Jen having 'yelled at you when your kids were in the car'
Referenced repeatedly as the litmus test for loyalty throughout the Lisa-Meredith conflict","Her federal arrest is the seismic event reshaping every friendship dynamic this season — her relationships are being re-litigated through that lens
Lisa's failure to return her calls post-arrest is a significant plot point she can speak to directly
She is simultaneously a source of conflict (the Lisa-Meredith friendship double-standard debate) and a sympathetic figure (abandoned by a close friend in crisis)","When the worst moment of your life happens and you pick up the phone and call your girls — and one of them just doesn't call back? That tells you everything. Everything. I don't need an apology now; I needed a friend then.","Real Housewives of Salt Lake City","2","Salt Lake City","Reunion Part I","https://youtu.be/yfo0Igfu5MY?si=m00SQTgcc-8NxEjP","yfo0Igfu5MY","real-housewives-of-salt-lake-city-s2-reunion-part-i-1776791942551.json","2026-04-23T23:27:33.148100+00:00","Jen Shah","jen.shah@example.com","New"
"monica-garcia__real-housewives-of-salt-lake-city__s4__reunion-part-i","Monica Garcia","003Hs00007ZzLLxIAN","85","Heather Gay: Heather challenges Monica's motives for being Jen Shah's unpaid assistant, playing an audio clip in which Monica compares herself to Kim Kardashian and frames the assistant role as a 'stepping stone,' implying Monica was using Jen to get on the show rather than genuinely helping a friend","Admits she was Jen Shah's unpaid assistant — 'She needed help at the time with... honestly her life. Like I would go and get her groceries. I would make sure that she was on time to her freaking meetings.'
Heather Gay plays an audio recording of Monica saying 'F***ing Kim Kardashian was a f***ing assistant. And look at that bitch now,' directly undercutting Monica's 'I was just a friend helping a friend' narrative
Monica partially concedes the point — 'I can fully admit that the whole reason why I was an assistant and putting up with that s*** was as a stepping stone' — before pivoting to defend herself
Monica reveals she cold-emailed Bravo casting, writing 'My name is Monica Fowler and your show sucks and your ratings are sh** and it's going to get canceled because you don't have the right cast'
Drops the bombshell that she proactively reached out to federal investigators as an informant against Jen Shah — 'I said, I have information about your case. I think that I did the right thing, and I think that everyone here probably should have done the right thing too.'","Address the assistant-to-cast-member pipeline head-on — acknowledge the Kim K audio clip but reframe it as ambition, not betrayal
Distinguish between 'having an agenda' and simply being opportunistic in a situation that was already collapsing around her
Own the informant decision confidently — position it as a moral choice, and put the implicit challenge back to the other women about why they stayed silent
Clarify the timeline: she didn't know Jen was on the show when they first became friends, and the 'stepping stone' mindset developed later
Be prepared to defend the casting email — it's eccentric but it actually reinforces her 'I got here on my own terms' narrative if she controls the spin","People want to call it an agenda — I call it surviving. I walked away from a friendship, from an unpaid job, and ultimately from my own silence when I knew what was right. If using every resource available to me to build my own life makes me calculating, then fine, but at least I'm not sitting across from a federal case pretending I didn't see it coming.","Real Housewives of Salt Lake City","4","Salt Lake City","Reunion Part I","https://youtu.be/3X_FfTcmzU8?si=DY2qavNbeX7fqoKW","3X_FfTcmzU8","real-housewives-of-salt-lake-city-s4-reunion-part-i-1776899179807.json","2026-04-22T23:07:01.657730+00:00","Monica Garcia","monica.garcia@example.com","New"
"heather-gay__real-housewives-of-salt-lake-city__s4__reunion-part-i","Heather Gay","003Hs00007ZzLKpIAN","72","Monica Garcia: Heather positions herself as the truth-teller of the reunion, ambushing Monica with a pre-prepared audio recording to expose what she sees as Monica's fake 'I was just a good friend' narrative and ulterior motives for working with Jen Shah","Produces and plays an audio clip of Monica's Kim Kardashian quote mid-interrogation — 'I would like you to hear something, Monica, that you said' — a clearly premeditated move designed to publicly discredit Monica's story
Delivers the flat accusation directly to Monica's face: 'I just was just clarifying that I don't think you were her friend helping her. I think that you had an agenda.'
Draws a distinction between herself and Monica on the question of applying for the show — 'I didn't apply, I helped bring the show to Utah' — subtly asserting her own legitimacy while undermining Monica's","Stand firmly behind playing the audio clip — this wasn't a gotcha, it was receipts, and receipts matter in this group
Clarify what the 'agenda' accusation means specifically: Monica misrepresented her relationship with Jen as pure friendship when it was transactional from the start
Be ready to address the 'everyone had to apply' comment — Lisa will likely push back on the 'I brought the show to Utah' distinction
Acknowledge Monica's informant revelation without letting it completely rehabilitate her — motive still matters even if the outcome was right","I didn't come to that reunion stage without my receipts, honey. Monica wants to rewrite history and paint herself as this loyal friend who just happened to land on a reality TV show — but I had her own voice on tape telling a very different story. The truth doesn't need my help, it just needs a good speaker system.","Real Housewives of Salt Lake City","4","Salt Lake City","Reunion Part I","https://youtu.be/3X_FfTcmzU8?si=DY2qavNbeX7fqoKW","3X_FfTcmzU8","real-housewives-of-salt-lake-city-s4-reunion-part-i-1776899179807.json","2026-04-22T23:07:01.657730+00:00","Heather Gay","heather.gay@example.com","New"
"lisa-barlow__real-housewives-of-salt-lake-city__s4__reunion-part-i","Lisa Barlow","003Hs00007ZzLLJIA3","38","","Interjects to correct Monica's claim that everyone 'applied' to be on the show — 'I didn't, I didn't apply, I like help bring the show to Utah so I didn't apply' — asserting her founding-cast status","Maintain the distinction between original cast members who built the show and newer cast members who came through open casting
Be ready to weigh in on the Jen Shah informant revelation and what, if anything, the other women knew or should have done
Don't let Monica's chaos overshadow your own storylines from the season","There's a difference between building something from the ground up and showing up after the foundation is already poured. I helped bring this show to life — and I'll be damned if that gets glossed over in a conversation about who had an agenda and who didn't.","Real Housewives of Salt Lake City","4","Salt Lake City","Reunion Part I","https://youtu.be/3X_FfTcmzU8?si=DY2qavNbeX7fqoKW","3X_FfTcmzU8","real-housewives-of-salt-lake-city-s4-reunion-part-i-1776899179807.json","2026-04-22T23:07:01.657730+00:00","Lisa Barlow","lisa.barlow@example.com","New"
"meredith-marks__real-housewives-of-salt-lake-city__s4__reunion-part-i","Meredith Marks","003Hs00007ZzLLsIAN","28","","Present on stage during the Monica-Heather confrontation and the informant reveal; no attributed lines in this portion of the transcript","Be prepared to comment on the Jen Shah informant revelation — Meredith had a close, complicated history with Jen
Use the reunion to address any lingering fallout from Season 4 storylines
Don't let Monica's dominant narrative eclipse your own arc","I've sat across from a lot of difficult truths on this show, and learning that someone in our circle was actively feeding information to federal investigators is… a lot to process. I just keep asking myself — what would I have done?","Real Housewives of Salt Lake City","4","Salt Lake City","Reunion Part I","https://youtu.be/3X_FfTcmzU8?si=DY2qavNbeX7fqoKW","3X_FfTcmzU8","real-housewives-of-salt-lake-city-s4-reunion-part-i-1776899179807.json","2026-04-22T23:07:01.657730+00:00","Meredith Marks","meredith.marks@example.com","New"
"whitney-rose__real-housewives-of-salt-lake-city__s4__reunion-part-i","Whitney Rose","003Hs00007ZzLMMIA3","25","","Present on stage during the Monica-Heather confrontation and the informant reveal; no attributed lines in this portion of the transcript","Be ready to share your perspective on Monica's informant admission — where do you stand morally?
Speak to your relationship with Monica this season and whether her revelation changes anything
Use the reunion to clarify any Season 4 drama that didn't get resolved on screen","I came to this reunion thinking I understood what went down this season — and then Monica sits there and tells us she went to the feds. Like, I need a minute. I need several minutes, actually.","Real Housewives of Salt Lake City","4","Salt Lake City","Reunion Part I","https://youtu.be/3X_FfTcmzU8?si=DY2qavNbeX7fqoKW","3X_FfTcmzU8","real-housewives-of-salt-lake-city-s4-reunion-part-i-1776899179807.json","2026-04-22T23:07:01.657730+00:00","Whitney Rose","whitney.rose@example.com","New"
"angie-katsanevas__real-housewives-of-salt-lake-city__s4__reunion-part-i","Angie Katsanevas","003Hs00007ZzLJwIAN","22","","Present on stage during the Monica-Heather confrontation and the informant reveal; no attributed lines in this portion of the transcript","Establish your own narrative early in the reunion before Monica's story dominates the entire episode
Be ready to weigh in on the Jen Shah informant revelation from your perspective as a newer cast member
Address any Season 4 feuds or friendships that need resolution","Everyone keeps talking about who had an agenda coming into this group — but at least I was upfront about who I am from day one. I didn't need an audio recording to prove it.","Real Housewives of Salt Lake City","4","Salt Lake City","Reunion Part I","https://youtu.be/3X_FfTcmzU8?si=DY2qavNbeX7fqoKW","3X_FfTcmzU8","real-housewives-of-salt-lake-city-s4-reunion-part-i-1776899179807.json","2026-04-22T23:07:01.657730+00:00","Angie Katsanevas","angie.katsanevas@example.com","New"
"lisa-barlow__real-housewives-of-salt-lake-city__s6__reunion-part-i","Lisa Barlow","003Hs00007ZzLLJIA3","42","Heather Gay: ongoing rift that continues to grow through the season
Angie Katsanevas: strained friendship potentially beyond repair over sharp tongue and shade","Angie gives hair assessments and notes Lisa's hair is 'sleek and shiny,' adding 'she's eating it up that I'm saying that' — a subtle dig wrapped in a compliment
Lisa declares she 'loved all my outfits this season' and implies the others 'dressed for a funeral,' asserting confidence and superiority in fashion","Address the gossip and leaked information swirling around her and how it has tested her friendships
Respond to Angie's backhanded compliments and the state of their friendship
Speak to the growing rift with Heather Gay and what caused it to deepen this season
Own her fashion choices and stand behind her aesthetic — she was clearly proud of her looks all season
Set the record straight on the hair products drama and any rumors she may have been in the middle of","I have always shown up — for this group, for this show, and for myself — and I'm not going to apologize for being confident. When Angie says 'she's eating it up' like it's an insult, that tells you everything you need to know about where her head is at. My friendships are being tested, yes, but I know who I am, and I know who was actually there for me.","Real Housewives of Salt Lake City","6","Salt Lake City","Reunion Part I","https://youtu.be/_tLhz0Q_GBI?si=PmGJGmRvWn4d4F4p","_tLhz0Q_GBI","real-housewives-of-salt-lake-city-s6-reunion-part-i-1776898976752.json","2026-04-23T23:21:15.279048+00:00","Lisa Barlow","lisa.barlow@example.com","New"
"mary-cosby__real-housewives-of-salt-lake-city__s6__reunion-part-i","Mary Cosby","003Hs00007ZzLLiIAN","38","Angie Katsanevas: friendship strained by Angie's tendencies rubbing Mary the wrong way","Andy references Mary's gold mic from her church, and Mary confirms she has a second one — a lighthearted but characteristically grand Mary moment
Mary roasts Angie's camping RV outfit: 'Mary Cosby, why are you dressed like we're going to the office?' — delivering shade with a smile
Mary receives the top hair compliment from Angie: 'this is the best your hair's ever looked' — Mary accepts graciously","Discuss her support of son Robert Jr.'s sobriety journey and how that has shaped her perspective this season
Address navigating the loss of her estranged mother and what that grief process has looked like
Speak to the tension with Angie Katsanevas and which specific behaviors have been problematic
Lean into her unapologetic, larger-than-life presence — from the gold church mic to her fashion — as a strength, not a liability
Clarify where she stands with the rest of the group heading into the reunion","I have been through things this season that most people couldn't even fathom — loss, faith, family — and I still showed up every single time, fully. When you come into my presence, there is a standard, and not everyone can meet it. Angie knows exactly what she did, and so do I.","Real Housewives of Salt Lake City","6","Salt Lake City","Reunion Part I","https://youtu.be/_tLhz0Q_GBI?si=PmGJGmRvWn4d4F4p","_tLhz0Q_GBI","real-housewives-of-salt-lake-city-s6-reunion-part-i-1776898976752.json","2026-04-23T23:21:15.279048+00:00","Mary Cosby","mary.cosby@example.com","New"
"heather-gay__real-housewives-of-salt-lake-city__s6__reunion-part-i","Heather Gay","003Hs00007ZzLKpIAN","44","Lisa Barlow: ongoing rift that continued to grow throughout Season 6","Whitney jokes about Heather's U-Haul missionary outfit — 'I was trying to look like a missionary and I don't think it like—' — suggesting a memorable, mocked fashion moment from the season
Angie delivers Heather the warmest hair compliment of the night: 'Long, sexy. It's made you look younger... I want to run my fingers through it' — Heather is visibly pleased
Described as having her 'friendship with Whitney as strong as ever' while her rift with Lisa continues — sets up her reunion positioning","Address the deepening rift with Lisa Barlow — what specifically pushed it past the point of repair this season
Celebrate her empty-nester chapter and what it means to be prioritizing herself for the first time
Stand behind her friendship with Whitney Rose as a genuine, unshakeable bond in contrast to other strained relationships
Respond to any fashion criticism with humor — she can own the missionary outfit moment
Be prepared to discuss her vision for her future, personally and within the group dynamic","This season I finally started putting myself first, and honestly? It looks good on me. My friendship with Whitney is rock solid, and I'm not going to keep shrinking myself to make Lisa Barlow comfortable. I have done that for too long, and this reunion is where I finally say what I actually mean.","Real Housewives of Salt Lake City","6","Salt Lake City","Reunion Part I","https://youtu.be/_tLhz0Q_GBI?si=PmGJGmRvWn4d4F4p","_tLhz0Q_GBI","real-housewives-of-salt-lake-city-s6-reunion-part-i-1776898976752.json","2026-04-23T23:21:15.279048+00:00","Heather Gay","heather.gay@example.com","New"
"angie-katsanevas__real-housewives-of-salt-lake-city__s6__reunion-part-i","Angie Katsanevas","003Hs00007ZzLJwIAN","55","Mary Cosby: friendship strained by Angie's tendencies and sharp behavior rubbing Mary the wrong way
Lisa Barlow: friendship potentially broken beyond repair over cutting shade and sharp tongue","Angie is asked to give a hair assessment of every woman — she delivers a carefully calibrated mix of genuine compliments and subtle shade, notably saying of Lisa 'she's eating it up that I'm saying that'
Mary calls out Angie's camping RV outfit: 'Why are you dressed like we're going to the office?' — Angie acknowledges it wasn't her best look
Angie admits about the RV outfit: 'it looked like a driver's suit... cargo pants for camping, but it wasn't my best look' — rare moment of self-awareness","Be ready to defend the hair assessment segment — was the Lisa comment a genuine compliment or a dig?
Address the fallout with Mary Cosby and which specific behaviors created the rift
Speak to the state of her friendship with Lisa Barlow and whether it can be salvaged
Connect her Greek citizenship pursuit to her identity and why her daughter's lack of enthusiasm hurt her
Own her sharp tongue — acknowledge it as both a strength and a liability in this group","I said what I said, and I meant most of it as a compliment — but if people want to read into it, maybe they should ask themselves why. My friendship with Mary and my friendship with Lisa are both things I value, but I am not going to file down my edges just to make everyone comfortable. That's never been who I am.","Real Housewives of Salt Lake City","6","Salt Lake City","Reunion Part I","https://youtu.be/_tLhz0Q_GBI?si=PmGJGmRvWn4d4F4p","_tLhz0Q_GBI","real-housewives-of-salt-lake-city-s6-reunion-part-i-1776898976752.json","2026-04-23T23:21:15.279048+00:00","Angie Katsanevas","angie.katsanevas@example.com","New"
"meredith-marks__real-housewives-of-salt-lake-city__s6__reunion-part-i","Meredith Marks","003Hs00007ZzLLsIAN","28","","Angie compliments Meredith's hair as 'really luscious... very sophisticated and elegant and timeless' — Meredith receives one of the more straightforwardly flattering assessments of the night
Referenced in producer context as enlisting Seth as a business advisor for her caviar lounge transformation — a low-drama but character-defining arc this season","Talk about the caviar lounge transformation at her Park City store and what that evolution means for her brand
Address the dynamic of working with Seth as an advisor — charming but complicated
Establish her position in the group's drama this season — observer or participant?
Speak to which friendships felt most stable for her this season
Be prepared to weigh in on the Lisa/Angie and Angie/Mary conflicts from her vantage point","I built everything I have from the ground up, and this season was about taking it to the next level — which sounds simple until your husband becomes your business partner. I love Seth, but there is a reason people say don't mix business with marriage. As for everything going on with the other women, I see more than people think I do.","Real Housewives of Salt Lake City","6","Salt Lake City","Reunion Part I","https://youtu.be/_tLhz0Q_GBI?si=PmGJGmRvWn4d4F4p","_tLhz0Q_GBI","real-housewives-of-salt-lake-city-s6-reunion-part-i-1776898976752.json","2026-04-23T23:21:15.279048+00:00","Meredith Marks","meredith.marks@example.com","New"
"bronwyn-newport__real-housewives-of-salt-lake-city__s6__reunion-part-i","Bronwyn Newport","003Hs00007ZzLKGIA3","30","","Bronwyn shares she had to buy a last-minute dress after a mishap getting to the reunion — now owns two of the same Marmar Haleim dress
Andy asks about her first BravoCon experience — Bronwyn describes it warmly, noting the fan experience and excitement around Mary in particular
Described as still finding her footing within the group after 'a fiery reunion' last season","Address how she has navigated her place within the group since her fiery Season 5 reunion debut
Speak to relocating her parents to Salt Lake City amid health scares and a difficult diagnosis — a deeply personal arc
Establish her point of view on the group's conflicts this season — where does she stand?
Show growth and self-awareness compared to her explosive first reunion appearance
Talk about BravoCon and connecting with the fanbase as a newer cast member still building her footing","Last reunion, everyone had an opinion about who I was before I even had a chance to show them. This season, I've been dealing with real things — my parents, my family, things that actually matter — and I'm not here to play games. I know who I am, and I'm done shrinking to fit into someone else's version of this group.","Real Housewives of Salt Lake City","6","Salt Lake City","Reunion Part I","https://youtu.be/_tLhz0Q_GBI?si=PmGJGmRvWn4d4F4p","_tLhz0Q_GBI","real-housewives-of-salt-lake-city-s6-reunion-part-i-1776898976752.json","2026-04-23T23:21:15.279048+00:00","Bronwyn Newport","bronwyn.newport@example.com","New"
"whitney-rose__real-housewives-of-salt-lake-city__s6__reunion-part-i","Whitney Rose","003Hs00007ZzLMMIA3","33","","Whitney jokes about her missionary outfit at Heather's U-Haul scene: 'I was trying to look like a missionary and I don't think it like—' before being cut off by laughter
Others pile on the missionary outfit joke — 'I killed a few men on the stage' and 'a few chickens' — Whitney takes it in stride with humor
Angie compliments Whitney's short, sleek hair as 'really beautiful' — one of the first and warmest assessments given","Address the financial fallout from her company and what rebuilding looks like for her and Justin
Own the missionary outfit moment with humor — she's already laughing at herself, lean into it
Celebrate her renewed friendship with Heather Gay as a cornerstone of her season
Talk about rediscovering joy and her fun-loving side after an extremely difficult year
Be prepared to speak to which group dynamics she observed and how she positioned herself amid the conflicts","Listen, the missionary outfit was a choice — maybe not my best choice, but I was going through it, okay? This season has been about rebuilding, about finding myself again after watching something I built fall apart. I'm still standing, I'm still smiling, and nobody is taking my joy this reunion.","Real Housewives of Salt Lake City","6","Salt Lake City","Reunion Part I","https://youtu.be/_tLhz0Q_GBI?si=PmGJGmRvWn4d4F4p","_tLhz0Q_GBI","real-housewives-of-salt-lake-city-s6-reunion-part-i-1776898976752.json","2026-04-23T23:21:15.279048+00:00","Whitney Rose","whitney.rose@example.com","New"
"britani-bateman__real-housewives-of-salt-lake-city__s6__reunion-part-i","Britani Bateman","003Hs00007ZzLKBIA3","25","","Britani is not prominently featured in the pre-show small talk captured in this transcript segment
Referenced in producer context as having a relationship announcement that ultimately reverts to old patterns — sets up a vulnerability arc for reunion questioning","Be ready to discuss the exciting relationship announcement and what went wrong when old patterns returned
Address which friendships she prioritized this season and how those bonds developed
Respond to whichever cast member directed 'umbrage' at her — stand her ground without being defensive
Position herself as someone who has grown and earned her place in this group
Be prepared to speak to how she balances her personal life vulnerabilities with the group dynamic","I came into this season with my heart open, and yes, things didn't go exactly as I planned — but that's life, and I'm not going to pretend otherwise just to protect an image. What I will not do is sit here and let someone come for me when I have done nothing but show up as my real, honest self. That's my standard, and I'm keeping it.","Real Housewives of Salt Lake City","6","Salt Lake City","Reunion Part I","https://youtu.be/_tLhz0Q_GBI?si=PmGJGmRvWn4d4F4p","_tLhz0Q_GBI","real-housewives-of-salt-lake-city-s6-reunion-part-i-1776898976752.json","2026-04-23T23:21:15.279048+00:00","Britani Bateman","britani.bateman@example.com","New"
